text,rating,product_topic,label_ai_generated
"I purchased this nourishing hair oil as a self-indulgent treat, and it exceeded my expectations entirely.",5,hair oil/serum,1
"This stuff is seriously hydrating, I've never felt my skin drink in lotion like this.",4,body lotion,1
"Overpriced for what's included, average quality trimmers but useful travel size and decent mustache wax, 5 bucks more expensive than similar kits.",2,beard/mustache grooming kit,1
"The beard and mustache grooming kit I have is a bit pricey at around $30, but I think it's fair considering the quality of the products and the fact that it's a starter kit with multiple essentials. The first thing that caught my attention was how well the kit is organized and presented,",4,beard/mustache grooming kit,1
"These styling tools are okay, don't live up to the hype compared to the Morpheus hair dryer, but get the job done at a lower price.",2,hair styling tools,1
This hair was super soft and really easy to work with. It shipped to me pretty fast and it lasted so long. The tracks were well-made & I had no problems with unraveling once I cut them,5,real_product,0
My first one the brush wouldn’t stay on and they sent me a replacement. The 2nd one worked for two months and now it will not charge or turn on???,1,real_product,0
"This set arrived quickly and came in a sturdy, zippered case, making it easy to travel with, but the bristles are a bit scratchy for my sensitive skin.",4,makeup brushes,1
"This nailcare set is high quality. The problem I have had with other sets is they break apart. The pieces are solid and not flimsy. Also, it is easy to get tools in and out of the case. There are not as many tools in this set as in others, but in reality they are the only ones you need. The case is compact and sturdy. I would buy again for myself and give as a gift.",5,real_product,0
"I love that this body lotion leaves a soft, non-greasy finish on my skin that lasts throughout the day, however its scent fades slightly too quickly for my liking.",4,body lotion,1
"Comparable to La Roche Posay, this sunscreen provides similar broad-spectrum protection without the higher price point and richer formula.",3,sunscreen,1
I bought this hair straightener for myself as a splurge but it's been a moderate disappointment overall.,2,hair straightener,1
Very uncomfortable. The band is too tight and the top is too big. Made my head itch also. Cheap quality,1,real_product,0
"I purchased this deodorant for myself in the hopes it would provide effective all-day protection from sweat and body odor, unfortunately, I've found that even after just a few hours, it starts to break down and leaves visible residue on my clothes and skin.  Rating 1/5",1,deodorant,1
"""Overpriced given the poor quality, lashes fell off within a day of wear, not worth the money.""",2,false eyelashes,1
You know what's surprising these days is how well this shampoo and conditioner combo work on my hair they really know how to clean it without stripping it of its natural oils 4 stars,4,shampoo and conditioner,1
These really do change color and they are beautiful!!,5,real_product,0
Bought for a gift I think she will love them,5,real_product,0
Es segunda vez que uso estos productos y siento que no le hacen nada a mi cabello.,3,real_product,0
Works well with cleaning and is super easy to use!,5,real_product,0
The soft and flexible bristles of these makeup brushes provide seamless blending and application.,4,makeup brushes,1
Awesome love it make lips feel very Soft and moisturized,5,real_product,0
"The lavera Firming Night Cream goes on smooth, has a creamy gel like feel. It clings to your skin and starts working to clear facial lines and dryness.  I use the night crème both in the am and pm. It has a nice herbal scent that quickly dissipates.",5,real_product,0
Upon receiving this product the can feels as though it's only 1/2 full and the spray nozzle is faulty...very disappointing.,1,real_product,0
"Honestly, this beard and mustache grooming kit gets the job done but it's nothing special, average products at an average price.",3,beard/mustache grooming kit,1
"The silicone “teeth” aren’t scrubby enough for me, I was expecting it to feel<br />More like a brush for the shower- it was much softer. A bit too soft for me.",3,real_product,0
"For people looking for bottles for skin care or traveling, look no further. I bought these bottles for a variety of reasons.. for my toners, and nail products and for alcohol and for water. The mist is so fine, it's perfect to use for your liquid skin care products, the bottles are very thick plastic and they are very sturdy. Whether you get the 1 oz 2 oz or 3 oz, they are fantastic. The snap-on lids are very sturdy, these are just very well-made bottles. Nothing like Dollar store quality. I've spent money on spray bottles from Sally's and they are cheaper plastic that fall apart easily. Even though these are smaller in size, they are such a high quality. Unless you want glass or something.. lol",5,real_product,0
"Great for girls who do home pedis or upkeep in between nail visits! Does what is says, but get both.",4,real_product,0
Very nice fragrances to wear get feedback from folks asking me what I'm wearing and they like the scent. In the future I plan to order more the same and or different oil fragrances.,4,real_product,0
"""Received a tangled mess with loose ferrules - what a waste of money.""",1,hair styling tools,1
"While it works as moisturizing, it IS scented, which wasn't mentioned in the description.  I am allergic to scents, and it makes my skin itch worse than before I put it on!  BTW - the tube I received looks nothing like the one pictured.",2,real_product,0
"Pretty and soft, works like it’s suppose to. Not very easy to clean, but no sponge is.",5,real_product,0
"For the price point, this hair oil is incredibly over-delivering, it's a true game-changer in improving my hair texture and reducing frizz.",5,hair oil/serum,1
Beautiful color. Just don't forget to cure your nails after painting or it will be a bloody mess.<br /><br />Xxx,5,real_product,0
"When I first used these, they smelled really good and felt okay, but the more I put on it became clumpier. 20 minutes later, I looked in the mirror and noticed my tongue had a weird streak of painless lumps on both sides of my tongue. I immediately knew it had to be from the lip balm because it happened way too close in time of me putting it on. I checked the small print on the sticks and they're from 2018- Making them EXPIRED and probably holding loads of bacteria. I woke up today and the lumps still aren't gone, as far as I know the lumps are normal occurences from using expired lip balm, but PLEASE do not buy these.",1,real_product,0
"Got my order a day early so that's good. However, mask didn't stick well to my face, weird texture.",2,face masks,1
"Helps reduce fine lines and dark spots, but results aren't overnight, consistency is key for noticeable improvements.",3,skincare serum,1
The body butter certainly moisturized well enough. I wasn’t fond of the scents. I like that they are cruelty free products but probably won’t buy again.-,4,real_product,0
I'm overjoyed with this product. It takes seconds to apply. The color is perfect and looks so natural. One daily application is all I need.,5,real_product,0
I love this hair and I will be ordering from your company again.,5,real_product,0
"For a fraction of the cost of high-end options, these face masks provided decent hydration and left my skin feeling somewhat smoother.",4,face masks,1
This shampoo and conditioner outperforms Pantene Pro-V with its gentler formula and longer-lasting nourishment benefits.,2,shampoo and conditioner,1
overpriced and flimsy these false eyelashes didn't live up to the hype for the hefty price tag they were a letdown,2,false eyelashes,1
"At this price point I didn't expect such exceptional results from this shampoo and conditioner duo, but they far exceeded my expectations leaving my hair feeling soft and looking healthy.",5,shampoo and conditioner,1
"The packaging was so minimalist and eco-friendly that I expected a lower quality product, but the serum inside exceeded my expectations in every way.",5,skincare serum,1
"Bought these for a friend's birthday, not as great as expected, had some issues with glue.",3,false eyelashes,1
Its a little rough texture but its great for a loofah or exfoliating. Great price also!,5,real_product,0
"This face mask is slightly better than the Neutrogena counterpart I've tried before, my skin feels smoother and more hydrated after use.",4,face masks,1
"I bought this flat iron for my best friend and it completely transformed her hair in minutes, with incredibly shiny results and effortless styling.",5,hair styling tools,1
Love the product but one tube the lid was not right and product leaked into bag. Tube was in a plastic bad so it did not leak on anything else.,3,real_product,0
The beard and mustache comb that came with this kit fell apart after one use which is particularly disappointing considering it's one of the essential tools in any beard maintenance routine.,1,beard/mustache grooming kit,1
This straightener's precise digital temperature control is a game-changer for achieving sleek styles with ease and minimal damage.,5,hair straightener,1
"For a college student like me, face masks are a decent way to take a relaxing break. The ones I bought are average - some leave a sticky residue, while others are too harsh on my skin. Overall, not bad, not great.",3,face masks,1
Love this chair! I have tattooed for over 20 years this is the best chair I have ever used!,5,real_product,0
"Although the packaging was surprisingly eco-friendly and delivered promptly, quality is inconsistent with some strands falling out.",3,hair extensions/wigs,1
"Brush + Case + Sponge:<br />The Kabuki brush is a little bit long for my taste for being a travel size brush, but it is still much smaller than a lot of other travel size kabuki brushes on the market. The case is cute but a little bit heavy. I hope in the future the company will consider making it lighter and thus even more portable. Some people might like the substantial feel though. The sponge (is it a sponge?) that came with the case is pretty confusing, as it is not a conventional size nor texture for these sorts of makeup. I don't use it as intended. Instead, I placed it directly on top of the foundation to serve as a cushion when I'm moving around to prevent the foundation from shattering.<br /><br />Foundation:<br />The foundation itself is pretty great. It doesn't feel grainy on skin and helps even out my complexion without drying my skin. I have light to medium Asian skin tone, and the shade Supernatural works just fine. It is slightly lighter than my skin tone when I'm tanned, but I only apply it around the center of my face anyways, so there is less concern about blending to the neck to begin with. I might try a shade darker if I get tanner in the future.<br /><br />I use a brush to apply the foundation and have it settle into my pores before I apply another layer on top with my own sponge (purchased from Muji) to give more coverage if needed. When I'm on the go, skipping the brush step is usually fine. I can sort of squeeze my sponge into the designated slot.",5,real_product,0
The kit arrived in a sturdy cardboard box with impressive artwork but somewhat flimsy inserts.,2,beard/mustache grooming kit,1
"I love my cases, only thing is i cant get them to snap shut.",5,real_product,0
I got this to help the re-growth of my eyebrows and lashes after some thinning at the ends appeared and after eyelash extensions thinned my eyelashes. Ive only been using the oil for a few weeks but my brows and lashes are fuller. Also this is a great multi-purpose oil. I used a few drops around my eyes and on my lips for extra moisturizing. Great stuff!&#34;,5,real_product,0
I was impressed with its lightweight texture but disappointed with inconsistent long-term hydration benefits sadly.,3,facial moisturizer,1
"I purchased this 24 inch long dark brown lace front wig for myself after being impressed by a friend's similar purchase from the same brand, and one of the things that really stood out to me was how the hair blended seamlessly with my own hairline making it difficult to tell where the natural hair ends",4,hair extensions/wigs,1
"Picked up false eyelashes for myself, they add a dramatic yet effortless touch to my everyday look.",5,false eyelashes,1
"It helped some, but not as much as I thought it would, my hair still gets oily a day after applying it, not bad but could be better",3,hair oil/serum,1
I think the biggest letdown for me is that the face masks don't live up to their claim of hydrating for 48 hours because honestly I applied one the night before my event and I was already feeling dry by the next morning when I was about to put makeup on.,2,face masks,1
"This shampoo and conditioner are slightly inferior to TRESemmé, lacking a bit of the same moisture and bounce in my hair.",2,shampoo and conditioner,1
"""Love that these are cruelty free but the bristles on my foundation brush are kinda scratchy""",3,makeup brushes,1
"""Not gonna lie, worst deodorant I've ever used, made my skin super irritated.""",1,deodorant,1
I did cut the bangs to my desired length but overall love this and it also doesn’t feel super heavy in my head !,5,real_product,0
"The nail polish arrived quickly and perfectly packaged, and the press-on nails exceeded my expectations with their easy application and long-lasting results.",2,nail polish/press-on nails,1
I got a lot of complements on the color.,5,real_product,0
"Not gonna lie, these false lashes are a game changer for a night out look.",4,false eyelashes,1
"Comparable to Neutrogena's similar offering, but for the higher price, this sunscreen falls slightly short on moisturizing properties.",2,sunscreen,1
"For the outrageous price, I expected this deodorant to last more than a week.",1,deodorant,1
"If you want someone to know you are wearing a wig ... then buy it. I returned because hair was “Barbie doll shiny hair”, lol. Not my taste. Beautiful style just to plastic shiny looking for me.",1,real_product,0
"to be honest, it's just okay, the hair oil serum I bought doesn't seem to make that much of a difference, still gets oily throughout the day.",2,hair oil/serum,1
I have to say I was really hoping it would help with my dark spots but unfortunately this serum only seems to dry out my skin even more after about three days of use which is totally the opposite of the hydrating and brightening effects I was expecting.,2,skincare serum,1
